RowCount,TimeStamp,Year,Month,Day,Hour,Minute,Second,Longitude [Deg E],Latitude [Deg N],SOG [knots],COG [Deg],Pitch [Deg],PitchTarget [Deg],Heel [Deg],HeelTarget [Deg],HeelRange [Deg],ClewLoad [0.1kg],Rudder [Deg],VMG [k],TWD [Deg],TWS [k]
148,1575688891000,0,0,0,0,0,0,174.795694,-36.791696,5.83,169,0,0,0,0,0,0,0,0,0,0
149,1575688892000,0,0,0,0,0,0,174.795708,-36.791714,4.26,160,0,0,0,0,0,0,0,0,0,0
150,1575688893000,0,0,0,0,0,0,174.795726,-36.791724,3.72,137,0,0,0,0,0,0,0,0,0,0
151,1575688894000,0,0,0,0,0,0,174.795745,-36.791728,3.13,120,0,0,0,0,0,0,0,0,0,0
152,1575688895000,0,0,0,0,0,0,174.795757,-36.791726,1.98,114,0,0,0,0,0,0,0,0,0,0
153,1575688896000,0,0,0,0,0,0,174.795767,-36.791717,2.69,52,0,0,0,0,0,0,0,0,0,0
154,1575688897000,0,0,0,0,0,0,174.795765,-36.791712,1.62,33,0,0,0,0,0,0,0,0,0,0
155,1575688898000,0,0,0,0,0,0,174.795754,-36.791709,2.15,314,0,0,0,0,0,0,0,0,0,0
156,1575688899000,0,0,0,0,0,0,174.795742,-36.791701,3.23,307,0,0,0,0,0,0,0,0,0,0
157,1575688900000,0,0,0,0,0,0,174.79572,-36.791691,4.26,296,0,0,0,0,0,0,0,0,0,0
158,1575688901000,0,0,0,0,0,0,174.795697,-36.791679,5.39,306,0,0,0,0,0,0,0,0,0,0
159,1575688902000,0,0,0,0,0,0,174.795673,-36.79166,5.72,312,0,0,0,0,0,0,0,0,0,0
160,1575688903000,0,0,0,0,0,0,174.795649,-36.79164,5.72,313,0,0,0,0,0,0,0,0,0,0
161,1575688904000,0,0,0,0,0,0,174.795617,-36.791622,7.02,306,0,0,0,0,0,0,0,0,0,0
162,1575688905000,0,0,0,0,0,0,174.795584,-36.7916,7.28,306,0,0,0,0,0,0,0,0,0,0
163,1575688906000,0,0,0,0,0,0,174.79555,-36.791584,6.53,301,0,0,0,0,0,0,0,0,0,0
164,1575688907000,0,0,0,0,0,0,174.795519,-36.791569,5.98,301,0,0,0,0,0,0,0,0,0,0
165,1575688908000,0,0,0,0,0,0,174.795487,-36.791554,6.26,298,0,0,0,0,0,0,0,0,0,0
166,1575688909000,0,0,0,0,0,0,174.795455,-36.791543,6.2,296,0,0,0,0,0,0,0,0,0,0
167,1575688910000,0,0,0,0,0,0,174.795439,-36.791528,4.04,306,0,0,0,0,0,0,0,0,0,0
168,1575688911000,0,0,0,0,0,0,174.795428,-36.791516,2.64,321,0,0,0,0,0,0,0,0,0,0
169,1575688912000,0,0,0,0,0,0,174.795418,-36.791506,2.47,326,0,0,0,0,0,0,0,0,0,0
170,1575688913000,0,0,0,0,0,0,174.795413,-36.791496,1.88,327,0,0,0,0,0,0,0,0,0,0
171,1575688914000,0,0,0,0,0,0,174.795412,-36.791485,2.43,349,0,0,0,0,0,0,0,0,0,0
172,1575688915000,0,0,0,0,0,0,174.795404,-36.79148,1.98,333,0,0,0,0,0,0,0,0,0,0
173,1575688916000,0,0,0,0,0,0,174.795391,-36.791471,3.13,309,0,0,0,0,0,0,0,0,0,0
174,1575688917000,0,0,0,0,0,0,174.795377,-36.791462,3.39,307,0,0,0,0,0,0,0,0,0,0
175,1575688918000,0,0,0,0,0,0,174.79536,-36.791453,3.56,304,0,0,0,0,0,0,0,0,0,0
176,1575688919000,0,0,0,0,0,0,174.795343,-36.791441,3.83,308,0,0,0,0,0,0,0,0,0,0
177,1575688920000,0,0,0,0,0,0,174.795325,-36.791426,4.75,313,0,0,0,0,0,0,0,0,0,0
178,1575688921000,0,0,0,0,0,0,174.795305,-36.791411,5.45,313,0,0,0,0,0,0,0,0,0,0
179,1575688922000,0,0,0,0,0,0,174.795282,-36.791392,5.55,315,0,0,0,0,0,0,0,0,0,0
180,1575688923000,0,0,0,0,0,0,174.795258,-36.791374,5.72,311,0,0,0,0,0,0,0,0,0,0
181,1575688924000,0,0,0,0,0,0,174.795232,-36.791356,5.83,308,0,0,0,0,0,0,0,0,0,0
182,1575688925000,0,0,0,0,0,0,174.795209,-36.791335,6.36,314,0,0,0,0,0,0,0,0,0,0
183,1575688926000,0,0,0,0,0,0,174.795186,-36.791315,5.55,312,0,0,0,0,0,0,0,0,0,0
184,1575688927000,0,0,0,0,0,0,174.795163,-36.7913,4.91,310,0,0,0,0,0,0,0,0,0,0
185,1575688928000,0,0,0,0,0,0,174.795142,-36.79129,4.09,305,0,0,0,0,0,0,0,0,0,0
186,1575688929000,0,0,0,0,0,0,174.795121,-36.791277,4.75,307,0,0,0,0,0,0,0,0,0,0
187,1575688930000,0,0,0,0,0,0,174.795101,-36.791266,4.04,306,0,0,0,0,0,0,0,0,0,0
188,1575688931000,0,0,0,0,0,0,174.795081,-36.791254,4.26,306,0,0,0,0,0,0,0,0,0,0
189,1575688932000,0,0,0,0,0,0,174.795061,-36.791244,4.26,305,0,0,0,0,0,0,0,0,0,0
190,1575688933000,0,0,0,0,0,0,174.795039,-36.791233,4.26,305,0,0,0,0,0,0,0,0,0,0
191,1575688934000,0,0,0,0,0,0,174.79501,-36.791226,5.45,288,0,0,0,0,0,0,0,0,0,0
192,1575688935000,0,0,0,0,0,0,174.794977,-36.791221,5.83,285,0,0,0,0,0,0,0,0,0,0
193,1575688936000,0,0,0,0,0,0,174.794944,-36.791211,6.09,297,0,0,0,0,0,0,0,0,0,0
194,1575688937000,0,0,0,0,0,0,174.794921,-36.791186,6.47,317,0,0,0,0,0,0,0,0,0,0
195,1575688938000,0,0,0,0,0,0,174.794899,-36.791168,4.85,316,0,0,0,0,0,0,0,0,0,0
